2025-07-31T10:28:37.203,0.031494,0.038086,0.995359
2025-07-31T10:28:37.302,0.021973,0.027832,1.011838
2025-07-31T10:28:37.402,0.025635,0.035522,0.989866
2025-07-31T10:28:37.503,0.028931,0.031860,1.001951
2025-07-31T10:28:37.603,0.027832,0.031128,0.998288
2025-07-31T10:28:37.703,0.023071,0.039184,0.996824
2025-07-31T10:28:37.804,0.041748,0.025268,0.994993
2025-07-31T10:28:37.905,0.030029,0.037720,1.006711
2025-07-31T10:28:38.005,0.016479,0.035522,0.996091
2025-07-31T10:28:38.103991,0.035889,0.019043,0.995359
2025-07-31T10:28:38.203753,0.020508,0.032959,0.996091
2025-07-31T10:28:38.302094,0.019409,0.024536,1.001218
2025-07-31T10:28:38.402977,0.019775,0.024170,1.003782
2025-07-31T10:28:38.503057,0.034058,0.026367,0.999753
2025-07-31T10:28:38.602178,0.046875,0.024536,1.006345
2025-07-31T10:28:38.703167,0.016113,0.040283,0.996824
2025-07-31T10:28:38.803624,0.026367,0.035522,0.994626
2025-07-31T10:28:38.904705,0.039917,0.011353,0.998288
2025-07-31T10:28:39.003976,0.027466,0.025635,0.997922
2025-07-31T10:28:39.104353,0.041382,0.027100,0.978513
2025-07-31T10:28:39.204493,0.034424,0.036255,0.997190
2025-07-31T10:28:39.304280,0.041748,0.017578,0.995725
2025-07-31T10:28:39.402483,0.035156,0.014282,0.987302
2025-07-31T10:28:39.503281,0.048706,0.005493,0.996824
2025-07-31T10:28:39.602099,0.044678,0.004761,0.993894
2025-07-31T10:28:39.702845,0.037353,-0.002197,1.008176
2025-07-31T10:28:39.802384,0.022705,0.006958,0.988767
2025-07-31T10:28:39.903956,0.032226,0.002197,1.010007
2025-07-31T10:28:40.004068,0.033325,0.015015,1.008176
2025-07-31T10:28:40.105724,0.026367,0.006226,0.991330
2025-07-31T10:28:40.205664,0.037353,0.012817,0.970090
2025-07-31T10:28:40.303187,0.087890,0.053833,0.960935
2025-07-31T10:28:40.402336,0.105102,0.027832,1.023557
2025-07-31T10:28:40.503127,0.087158,0.045776,1.029416
2025-07-31T10:28:40.602877,0.048706,0.015747,1.031980
2025-07-31T10:28:40.703164,0.053100,-0.010620,0.985471
2025-07-31T10:28:40.802644,0.042114,0.013550,0.966428
2025-07-31T10:28:40.903813,0.081299,0.020874,0.978513
2025-07-31T10:28:41.005340,0.117553,0.018311,1.020261
2025-07-31T10:28:41.105353,0.097412,0.012085,1.046994
2025-07-31T10:28:41.202594,0.091552,0.005859,0.982908
2025-07-31T10:28:41.303604,0.088257,-0.004028,1.014402
2025-07-31T10:28:41.403019,0.108032,-0.013550,0.989866
2025-07-31T10:28:41.502831,0.097046,0.016113,0.994993
2025-07-31T10:28:41.602309,0.116821,-0.031494,0.969724
2025-07-31T10:28:41.702521,0.083496,0.013550,0.956907
2025-07-31T10:28:41.803132,0.113159,0.016479,0.997556
2025-07-31T10:28:41.905758,0.146850,-0.015381,0.990964
2025-07-31T10:28:42.005335,0.116821,0.014648,0.970090
2025-07-31T10:28:42.103669,0.148315,-0.060425,1.085446
2025-07-31T10:28:42.203233,0.121948,-0.017212,1.038572
2025-07-31T10:28:42.302329,0.165893,-0.018311,0.963865
2025-07-31T10:28:42.403264,0.107666,0.006226,1.020261
2025-07-31T10:28:42.502226,0.146850,-0.015015,0.977414
2025-07-31T10:28:42.602556,0.136230,-0.073974,1.039304
2025-07-31T10:28:42.703898,0.091919,-0.002563,1.030149
2025-07-31T10:28:42.802837,0.128540,-0.014648,0.968625
2025-07-31T10:28:42.904026,0.158569,-0.049072,0.950681
2025-07-31T10:28:43.003804,0.114990,0.023437,1.017698
2025-07-31T10:28:43.103594,0.109131,-0.009155,1.018430
2025-07-31T10:28:43.207374,0.117187,0.005493,1.001218
2025-07-31T10:28:43.302440,0.121948,0.011719,0.933836
2025-07-31T10:28:43.402538,0.093750,-0.012817,1.013669
2025-07-31T10:28:43.502930,0.089355,0.035889,0.985837
2025-07-31T10:28:43.603085,0.107666,0.004761,1.006345
2025-07-31T10:28:43.703178,0.060425,0.003296,1.024656
2025-07-31T10:28:43.803133,0.060058,0.047974,1.006345
2025-07-31T10:28:43.902773,0.094482,0.027100,0.966062
2025-07-31T10:28:44.004509,0.058227,-0.001465,1.023923
2025-07-31T10:28:44.104132,0.020142,0.045776,0.955076
2025-07-31T10:28:44.203469,0.024902,0.006958,1.017698
2025-07-31T10:28:44.302242,0.025635,0.023804,0.986204
2025-07-31T10:28:44.403959,-0.017212,0.059692,0.990232
2025-07-31T10:28:44.502587,0.045410,-0.032593,1.049192
2025-07-31T10:28:44.602497,0.022705,0.006226,0.899412
2025-07-31T10:28:44.704193,-0.004028,0.050537,1.006345
2025-07-31T10:28:44.803311,0.054565,-0.006226,0.977781
2025-07-31T10:28:44.904520,0.002930,0.069946,1.028318
2025-07-31T10:28:45.004369,0.023071,0.004028,1.079953
2025-07-31T10:28:45.105389,0.032593,0.021606,1.029783
2025-07-31T10:28:45.204359,0.020874,0.031494,0.982175
2025-07-31T10:28:45.303437,0.027466,-0.008789,1.063108
2025-07-31T10:28:45.402430,0.012085,0.006592,0.990598
2025-07-31T10:28:45.502635,0.026733,0.052734,0.934568
2025-07-31T10:28:45.602612,0.007324,0.062256,0.986570
2025-07-31T10:28:45.702801,0.078003,0.006226,1.070432
2025-07-31T10:28:45.803256,0.036621,0.064819,1.003415
2025-07-31T10:28:45.903110,0.005493,0.033325,0.969724
2025-07-31T10:28:46.006207,0.071045,0.032593,0.988401
2025-07-31T10:28:46.104393,0.007324,0.058594,1.038205
2025-07-31T10:28:46.202633,0.056396,0.045410,0.925413
2025-07-31T10:28:46.303507,-0.006226,0.048706,0.930906
2025-07-31T10:28:46.402285,0.073608,-0.024170,0.975950
2025-07-31T10:28:46.502527,0.054565,-0.013916,1.086179
2025-07-31T10:28:46.602336,-0.032959,0.029663,1.076657
2025-07-31T10:28:46.702307,0.033325,0.000366,1.036008
2025-07-31T10:28:46.802800,-0.059692,0.035156,0.919553
2025-07-31T10:28:46.903990,-0.007324,-0.086792,0.964597
2025-07-31T10:28:47.004334,0.065185,-0.075805,1.083615
2025-07-31T10:28:47.103082,0.087158,0.021606,1.010740
2025-07-31T10:28:47.204280,0.026733,0.082763,0.999021
2025-07-31T10:28:47.302659,-0.010986,0.028564,1.036008
2025-07-31T10:28:47.402567,-0.006226,0.041748,1.027951
2025-07-31T10:28:47.502462,0.027466,0.118286,0.443480
2025-07-31T10:28:47.602776,0.096679,0.054932,0.906004
2025-07-31T10:28:47.703331,0.132934,0.012085,1.482052
2025-07-31T10:28:47.802788,0.184570,0.032226,1.067136
2025-07-31T10:28:47.904605,-0.018311,0.072143,0.906004
2025-07-31T10:28:48.004199,-0.044678,0.092651,1.018796
2025-07-31T10:28:48.104583,0.116089,0.075439,0.975583
2025-07-31T10:28:48.203333,0.076538,0.165161,0.986570
2025-07-31T10:28:48.302572,0.041016,0.028564,0.994993
2025-07-31T10:28:48.402788,0.032959,0.063721,0.990232
2025-07-31T10:28:48.502298,0.031494,0.064453,1.019162
2025-07-31T10:28:48.603249,0.041382,0.044678,1.045530
2025-07-31T10:28:48.702668,0.011719,0.062622,1.013303
2025-07-31T10:28:48.802760,0.047974,0.024170,1.000486
2025-07-31T10:28:48.903710,0.030762,0.033325,0.935300
2025-07-31T10:28:49.005422,0.010986,0.041748,1.067136
2025-07-31T10:28:49.104059,0.035889,-0.008423,1.005979
2025-07-31T10:28:49.202758,0.057861,-0.012085,1.078122
2025-07-31T10:28:49.301949,0.031128,-0.015015,1.101560
2025-07-31T10:28:49.403071,0.118286,-0.061157,1.071164
2025-07-31T10:28:49.502591,0.132568,0.023071,0.991697
2025-07-31T10:28:49.603216,0.130737,-0.105102,0.988767
2025-07-31T10:28:49.704194,0.046142,-0.016846,0.945554
2025-07-31T10:28:49.803041,0.109131,-0.062988,1.038572
2025-07-31T10:28:49.904778,0.063721,0.000000,0.996457
2025-07-31T10:28:50.003686,0.088257,0.015015,0.962034
2025-07-31T10:28:50.105384,0.147949,-0.119384,1.114377
2025-07-31T10:28:50.204048,0.168823,-0.116455,1.170407
2025-07-31T10:28:50.302942,0.080566,0.034790,0.988035
2025-07-31T10:28:50.402366,0.023437,0.011353,0.899412
2025-07-31T10:28:50.503586,0.075073,-0.014282,0.958738
2025-07-31T10:28:50.602605,0.086426,0.018677,0.898679
2025-07-31T10:28:50.702450,0.063721,-0.021606,1.060178
2025-07-31T10:28:50.803816,0.061523,0.026001,0.973386
2025-07-31T10:28:50.903128,0.028564,0.005859,0.955076
