2025-07-31T10:25:56.202134,0.549000,-0.427000,1.098000
2025-07-31T10:25:56.302197,1.342000,-0.244000,1.159000
2025-07-31T10:25:56.403835,1.159000,-0.366000,0.976000
2025-07-31T10:25:56.502579,-0.122000,-0.488000,0.183000
2025-07-31T10:25:56.603503,-0.671000,0.793000,1.708000
2025-07-31T10:25:56.703259,-0.427000,-0.366000,1.037000
2025-07-31T10:25:56.804158,1.159000,-0.854000,0.976000
2025-07-31T10:25:56.905332,0.976000,-0.549000,0.671000
2025-07-31T10:25:57.005991,0.610000,-0.305000,0.793000
2025-07-31T10:25:57.104037,-0.305000,0.915000,0.976000
2025-07-31T10:25:57.204799,-0.122000,-0.671000,0.854000
2025-07-31T10:25:57.301865,1.403000,0.488000,0.854000
2025-07-31T10:25:57.402415,2.318000,0.183000,1.037000
2025-07-31T10:25:57.502342,1.403000,0.549000,0.549000
2025-07-31T10:25:57.603150,-1.037000,2.196000,0.000000
2025-07-31T10:25:57.702356,0.183000,1.647000,1.342000
2025-07-31T10:25:57.803847,0.610000,-0.976000,0.305000
2025-07-31T10:25:57.903836,0.915000,-0.610000,1.342000
2025-07-31T10:25:58.004838,0.732000,-0.976000,0.244000
2025-07-31T10:25:58.105441,1.098000,0.122000,1.281000
2025-07-31T10:25:58.204514,0.061000,-0.793000,0.854000
2025-07-31T10:25:58.301552,0.305000,-1.647000,0.793000
2025-07-31T10:25:58.402434,0.244000,0.915000,0.915000
2025-07-31T10:25:58.502983,-0.427000,0.183000,0.366000
2025-07-31T10:25:58.602015,0.061000,-0.671000,0.732000
2025-07-31T10:25:58.702631,2.135000,-1.403000,0.488000
2025-07-31T10:25:58.804113,0.305000,-0.915000,0.488000
2025-07-31T10:25:58.903199,1.647000,0.732000,1.037000
2025-07-31T10:25:59.004145,-0.366000,1.281000,1.708000
2025-07-31T10:25:59.104408,-0.122000,0.122000,0.366000
2025-07-31T10:25:59.203049,-0.305000,-0.183000,1.220000
2025-07-31T10:25:59.301857,0.976000,0.305000,0.854000
2025-07-31T10:25:59.402428,0.488000,-1.586000,0.549000
2025-07-31T10:25:59.503032,1.647000,-0.427000,0.488000
2025-07-31T10:25:59.603403,1.159000,0.854000,0.488000
2025-07-31T10:25:59.702026,-0.488000,0.793000,0.732000
2025-07-31T10:25:59.802925,0.000000,-0.061000,0.244000
2025-07-31T10:25:59.903376,0.976000,-0.610000,0.488000
2025-07-31T10:26:00.005150,0.488000,-1.403000,0.732000
2025-07-31T10:26:00.104331,1.525000,-0.976000,0.793000
2025-07-31T10:26:00.205662,0.000000,-0.549000,0.915000
2025-07-31T10:26:00.301950,0.549000,0.976000,1.464000
2025-07-31T10:26:00.402655,0.122000,0.854000,1.098000
2025-07-31T10:26:00.503374,0.061000,0.366000,1.037000
2025-07-31T10:26:00.601955,1.037000,-0.122000,1.098000
2025-07-31T10:26:00.703710,1.769000,-1.159000,0.366000
2025-07-31T10:26:00.803262,1.098000,-0.793000,0.854000
2025-07-31T10:26:00.905120,0.854000,-0.122000,0.976000
2025-07-31T10:26:01.003308,-0.366000,1.891000,0.976000
2025-07-31T10:26:01.106229,0.305000,0.854000,0.549000
2025-07-31T10:26:01.204429,1.342000,-0.366000,0.671000
2025-07-31T10:26:01.302169,2.257000,-0.671000,0.976000
2025-07-31T10:26:01.402821,0.915000,-1.647000,0.610000
2025-07-31T10:26:01.503055,0.671000,0.366000,0.915000
2025-07-31T10:26:01.602529,-1.159000,0.122000,0.305000
2025-07-31T10:26:01.703003,0.610000,-0.061000,0.915000
2025-07-31T10:26:01.803993,1.159000,0.854000,0.915000
2025-07-31T10:26:01.903766,0.671000,-1.159000,0.976000
2025-07-31T10:26:02.005395,-0.183000,0.244000,0.488000
2025-07-31T10:26:02.104594,-0.793000,0.671000,0.732000
2025-07-31T10:26:02.203044,0.183000,-0.366000,0.610000
2025-07-31T10:26:02.302492,1.891000,-0.366000,0.427000
2025-07-31T10:26:02.403997,1.525000,-0.610000,1.037000
2025-07-31T10:26:02.502590,1.342000,-0.122000,1.037000
2025-07-31T10:26:02.602894,-0.427000,0.427000,1.586000
2025-07-31T10:26:02.702995,-0.183000,0.244000,1.037000
2025-07-31T10:26:02.804373,0.854000,0.427000,1.098000
2025-07-31T10:26:02.905735,-0.061000,-0.183000,1.403000
2025-07-31T10:26:03.003746,1.464000,0.000000,0.915000
2025-07-31T10:26:03.105561,0.244000,0.061000,1.037000
2025-07-31T10:26:03.208323,-1.098000,0.793000,1.098000
2025-07-31T10:26:03.303093,-0.793000,0.427000,1.159000
2025-07-31T10:26:03.402621,1.159000,0.000000,1.098000
2025-07-31T10:26:03.503728,2.318000,-1.464000,0.793000
2025-07-31T10:26:03.603430,1.647000,-0.915000,1.403000
2025-07-31T10:26:03.703014,0.976000,-1.342000,1.281000
2025-07-31T10:26:03.803968,0.122000,1.037000,0.671000
2025-07-31T10:26:03.903447,0.000000,0.976000,1.037000
2025-07-31T10:26:04.004549,-0.427000,0.244000,0.854000
2025-07-31T10:26:04.103646,-1.586000,1.342000,0.915000
2025-07-31T10:26:04.204149,0.244000,0.122000,1.037000
2025-07-31T10:26:04.302824,1.647000,-1.281000,1.525000
2025-07-31T10:26:04.402129,1.586000,-0.915000,0.183000
2025-07-31T10:26:04.502897,0.061000,-0.549000,0.793000
2025-07-31T10:26:04.604402,-0.183000,1.342000,1.037000
2025-07-31T10:26:04.712697,0.915000,0.854000,1.098000
2025-07-31T10:26:04.802769,1.586000,-0.671000,0.366000
2025-07-31T10:26:04.904390,0.976000,-0.183000,0.549000
2025-07-31T10:26:05.003831,0.793000,-0.061000,0.549000
2025-07-31T10:26:05.103225,0.000000,0.122000,1.037000
2025-07-31T10:26:05.202811,-0.183000,1.220000,1.037000
2025-07-31T10:26:05.303825,-0.915000,0.427000,1.525000
2025-07-31T10:26:05.402104,0.366000,-0.305000,0.427000
2025-07-31T10:26:05.502636,0.305000,-0.549000,0.732000
2025-07-31T10:26:05.603534,0.305000,0.915000,0.976000
2025-07-31T10:26:05.702533,0.000000,0.366000,0.915000
2025-07-31T10:26:05.806218,0.000000,1.220000,1.159000
2025-07-31T10:26:05.904586,1.098000,-1.220000,0.915000
2025-07-31T10:26:06.003348,1.708000,-0.488000,0.366000
2025-07-31T10:26:06.105291,1.037000,-0.488000,0.610000
2025-07-31T10:26:06.203319,0.427000,-0.183000,0.610000
2025-07-31T10:26:06.305724,-0.183000,0.244000,0.061000
2025-07-31T10:26:06.402382,0.671000,1.098000,0.915000
2025-07-31T10:26:06.502634,0.122000,-1.342000,0.793000
2025-07-31T10:26:06.602043,1.403000,-0.671000,1.098000
2025-07-31T10:26:06.702532,0.183000,-1.647000,0.976000
2025-07-31T10:26:06.803092,-0.122000,0.793000,0.305000
2025-07-31T10:26:06.903491,-1.098000,0.427000,1.647000
2025-07-31T10:26:07.005619,0.305000,0.976000,1.159000
2025-07-31T10:26:07.103299,0.854000,-0.793000,1.586000
2025-07-31T10:26:07.202854,1.342000,-1.098000,0.976000
2025-07-31T10:26:07.302130,1.403000,0.305000,1.281000
2025-07-31T10:26:07.403623,0.183000,0.061000,0.610000
2025-07-31T10:26:07.503164,0.000000,1.220000,0.976000
2025-07-31T10:26:07.602970,0.366000,0.549000,0.549000
2025-07-31T10:26:07.703296,0.915000,-0.488000,0.610000
2025-07-31T10:26:07.802752,1.403000,-0.305000,0.671000
2025-07-31T10:26:07.905594,1.159000,0.610000,1.037000
2025-07-31T10:26:08.003572,-1.037000,0.366000,0.915000
2025-07-31T10:26:08.104103,-0.488000,0.488000,1.708000
2025-07-31T10:26:08.203108,-0.427000,-0.122000,0.976000
2025-07-31T10:26:08.303311,0.793000,-0.061000,1.342000
2025-07-31T10:26:08.402364,1.708000,-0.976000,0.183000
